task,method,old_cost,new_cost,delta_cost,examples_passed,examples_checked,local_valid,accepted,artifact_path
task332,dynamic_width_parity_model,561,6150,5589,267,267,true,false,workplace C/single_task/task332/onnx/task332_candidate.onnx
