task,path,status,arc_agi_pass,arc_agi_fail,arc_gen_pass,arc_gen_fail,memory,params,cost,points,filesize,error
216,F:\kaggle\neurogolf-2026\work\e_high737801_recovered7_v1\models\task216.onnx,ok,4,0,262,0,8694,87,8781,15.919654424640004,3895,
