task,path,status,arc_agi_pass,arc_agi_fail,arc_gen_pass,arc_gen_fail,memory,params,cost,points,filesize,error
138,F:\kaggle\NGC-work\workplace E\optimized_onnx\task138_deep_20260713\dynamic_rect_four_pool\task138.onnx,ok,4,0,262,0,9965,131,10096,15.780105415219005,4806,
